target_sex,target_age,trial,rate,dem_sex,dem_age,auroc,tpr,fnr,tnr,fpr,ppv,npv,fomr,tn,fp,fn,tp
M,,1,0.1,,60-80,0.8109933597683787,0.80078125,0.19921875,0.675730110775428,0.324269889224572,0.3889943074003795,0.9293628808864266,0.07063711911357341,671,322,51,205
M,,1,0.1,,80+,0.8464912280701755,0.75,0.25,0.7894736842105263,0.21052631578947367,0.5294117647058824,0.9090909090909091,0.09090909090909091,30,8,3,9
M,,1,0.1,M,0-20,0.8719462206919167,0.9252336448598131,0.07476635514018691,0.6374269005847953,0.36257309941520466,0.6149068322981367,0.9316239316239316,0.06837606837606838,109,62,8,99
M,,1,0.1,M,20-40,0.863229511589404,0.81640625,0.18359375,0.7334437086092715,0.26655629139072845,0.5648648648648649,0.9040816326530612,0.09591836734693877,443,161,47,209
M,,1,0.1,M,40-60,0.8358840652754758,0.8096885813148789,0.1903114186851211,0.7180205415499533,0.2819794584500467,0.43656716417910446,0.933252427184466,0.06674757281553398,769,302,55,234
M,,1,0.1,M,60-80,0.8002678870409644,0.8,0.2,0.6747404844290658,0.32525951557093424,0.3974358974358974,0.9263657957244655,0.07363420427553444,390,188,31,124
M,,1,0.1,M,80+,0.47058823529411764,0.0,1.0,0.8235294117647058,0.17647058823529413,0.0,0.9333333333333333,0.06666666666666667,14,3,1,0
M,,1,0.1,F,0-20,0.8377041068777833,0.8372093023255814,0.16279069767441862,0.6382978723404256,0.3617021276595745,0.5142857142857142,0.8955223880597015,0.1044776119402985,60,34,7,36
M,,1,0.1,F,20-40,0.8753533069530809,0.8442622950819673,0.1557377049180328,0.77079107505071,0.22920892494929007,0.47685185185185186,0.9523809523809523,0.047619047619047616,380,113,19,103
M,,1,0.1,F,40-60,0.8614788285429322,0.8170731707317073,0.18292682926829268,0.7633209417596035,0.23667905824039653,0.4123076923076923,0.9535603715170279,0.04643962848297214,616,191,30,134
M,,1,0.1,F,60-80,0.8277704878921627,0.801980198019802,0.19801980198019803,0.6771084337349398,0.3228915662650602,0.3767441860465116,0.9335548172757475,0.0664451827242525,281,134,20,81
M,,1,0.1,F,80+,0.8614718614718615,0.8181818181818182,0.18181818181818182,0.7619047619047619,0.23809523809523808,0.6428571428571429,0.8888888888888888,0.1111111111111111,16,5,2,9
M,,1,0.25,,,0.8587140374908215,0.8158526821457166,0.18414731785428343,0.7387028798876142,0.26129712011238587,0.4772833723653396,0.9320531757754801,0.06794682422451995,3155,1116,230,1019
M,,1,0.25,M,,0.8495782648727798,0.801980198019802,0.19801980198019803,0.7320770176157313,0.26792298238426876,0.4976958525345622,0.9178222907036466,0.08217770929635336,1787,654,160,648
M,,1,0.25,F,,0.8727891156462584,0.8412698412698413,0.15873015873015872,0.7475409836065574,0.25245901639344265,0.44537815126050423,0.9513212795549374,0.048678720445062586,1368,462,70,371
M,,1,0.25,,0-20,0.9014842767295597,0.94,0.06,0.6981132075471698,0.3018867924528302,0.6380090497737556,0.9536082474226805,0.04639175257731959,185,80,9,141
M,,1,0.25,,20-40,0.8702015598095818,0.8492063492063492,0.15079365079365079,0.723792160437557,0.27620783956244305,0.5144230769230769,0.9330199764982373,0.06698002350176263,794,303,57,321
M,,1,0.25,,40-60,0.8475610472838748,0.7726269315673289,0.22737306843267108,0.7502662406815761,0.24973375931842384,0.42735042735042733,0.9318783068783069,0.06812169312169312,1409,469,103,350
M,,1,0.25,,60-80,0.8266852341389728,0.76953125,0.23046875,0.7401812688821753,0.2598187311178248,0.432967032967033,0.9256926952141058,0.0743073047858942,735,258,59,197
M,,1,0.25,,80+,0.888157894736842,0.8333333333333334,0.16666666666666666,0.8421052631578947,0.15789473684210525,0.625,0.9411764705882353,0.058823529411764705,32,6,2,10
M,,1,0.25,M,0-20,0.906487402306389,0.9439252336448598,0.056074766355140186,0.7134502923976608,0.28654970760233917,0.6733333333333333,0.953125,0.046875,122,49,6,101
M,,1,0.25,M,20-40,0.8595302152317881,0.82421875,0.17578125,0.7235099337748344,0.2764900662251656,0.5582010582010583,0.9066390041493776,0.09336099585062241,437,167,45,211
M,,1,0.25,M,40-60,0.8377320939909989,0.7681660899653979,0.23183391003460208,0.7357609710550888,0.2642390289449113,0.4396039603960396,0.9216374269005848,0.0783625730994152,788,283,67,222
M,,1,0.25,M,60-80,0.8075901328273245,0.7290322580645161,0.2709677419354839,0.7352941176470589,0.2647058823529412,0.424812030075188,0.9100642398286938,0.08993576017130621,425,153,42,113
M,,1,0.25,M,80+,0.8823529411764706,1.0,0.0,0.8823529411764706,0.11764705882352941,0.3333333333333333,1.0,0.0,15,2,0,1
M,,1,0.25,F,0-20,0.8938644235526967,0.9302325581395349,0.06976744186046512,0.6702127659574468,0.32978723404255317,0.5633802816901409,0.9545454545454546,0.045454545454545456,63,31,3,40
M,,1,0.25,F,20-40,0.8880224786353207,0.9016393442622951,0.09836065573770492,0.7241379310344828,0.27586206896551724,0.44715447154471544,0.967479674796748,0.032520325203252036,357,136,12,110
M,,1,0.25,F,40-60,0.8614637168676519,0.7804878048780488,0.21951219512195122,0.7695167286245354,0.23048327137546468,0.40764331210191085,0.9452054794520548,0.0547945205479452,621,186,36,128
M,,1,0.25,F,60-80,0.855421686746988,0.8316831683168316,0.16831683168316833,0.7469879518072289,0.25301204819277107,0.4444444444444444,0.9480122324159022,0.05198776758409786,310,105,17,84
M,,1,0.25,F,80+,0.8701298701298701,0.8181818181818182,0.18181818181818182,0.8095238095238095,0.19047619047619047,0.6923076923076923,0.8947368421052632,0.10526315789473684,17,4,2,9
M,,1,0.5,,,0.83247454906093,0.8238590872698158,0.17614091273018415,0.6984312807305081,0.3015687192694919,0.44410876132930516,0.9313143927567905,0.06868560724320949,2983,1288,220,1029
M,,1,0.5,M,,0.8349889065104791,0.7797029702970297,0.2202970297029703,0.7496927488734125,0.25030725112658747,0.5076551168412571,0.9113545816733067,0.08864541832669323,1830,611,178,630
M,,1,0.5,F,,0.8543560958080865,0.9047619047619048,0.09523809523809523,0.6300546448087432,0.3699453551912568,0.370817843866171,0.9648535564853556,0.035146443514644354,1153,677,42,399
M,,1,0.5,,0-20,0.8774591194968554,0.9533333333333334,0.04666666666666667,0.5735849056603773,0.42641509433962266,0.55859375,0.9559748427672956,0.0440251572327044,152,113,7,143
M,,1,0.5,,20-40,0.8259587234063077,0.8121693121693122,0.18783068783068782,0.6964448495897904,0.30355515041020964,0.4796875,0.9149700598802395,0.08502994011976048,764,333,71,307
M,,1,0.5,,40-60,0.8354232932973173,0.8211920529801324,0.17880794701986755,0.7177848775292864,0.2822151224707135,0.4124168514412417,0.9433170048985304,0.05668299510146956,1348,530,81,372
M,,1,0.5,,60-80,0.7999905589123867,0.7734375,0.2265625,0.6968781470292045,0.3031218529707956,0.3967935871743487,0.9226666666666666,0.07733333333333334,692,301,58,198
M,,1,0.5,,80+,0.8464912280701755,0.75,0.25,0.7105263157894737,0.2894736842105263,0.45,0.9,0.1,27,11,3,9
M,,1,0.5,M,0-20,0.8918401923812647,0.9626168224299065,0.037383177570093455,0.5964912280701754,0.40350877192982454,0.5988372093023255,0.9622641509433962,0.03773584905660377,102,69,4,103
M,,1,0.5,M,20-40,0.8349027317880795,0.75,0.25,0.7549668874172185,0.24503311258278146,0.5647058823529412,0.8769230769230769,0.12307692307692308,456,148,64,192
M,,1,0.5,M,40-60,0.8312090695563115,0.7958477508650519,0.2041522491349481,0.7553688141923436,0.2446311858076564,0.46747967479674796,0.9320276497695853,0.06797235023041474,809,262,59,230
M,,1,0.5,M,60-80,0.8029467574506084,0.6774193548387096,0.3225806451612903,0.7785467128027682,0.22145328719723184,0.45064377682403434,0.9,0.1,450,128,50,105
M,,1,0.5,M,80+,0.3529411764705882,0.0,1.0,0.7647058823529411,0.23529411764705882,0.0,0.9285714285714286,0.07142857142857142,13,4,1,0
M,,1,0.5,F,0-20,0.8466105888174171,0.9302325581395349,0.06976744186046512,0.5319148936170213,0.46808510638297873,0.47619047619047616,0.9433962264150944,0.05660377358490566,50,44,3,40
M,,1,0.5,F,20-40,0.8618528247930036,0.9426229508196722,0.05737704918032787,0.6247464503042597,0.3752535496957404,0.38333333333333336,0.9777777777777777,0.022222222222222223,308,185,7,115
M,,1,0.5,F,40-60,0.8599752168525402,0.8658536585365854,0.13414634146341464,0.667905824039653,0.33209417596034696,0.3463414634146341,0.9607843137254902,0.0392156862745098,539,268,22,142
M,,1,0.5,F,60-80,0.8237623762376237,0.9207920792079208,0.07920792079207921,0.5831325301204819,0.41686746987951806,0.34962406015037595,0.968,0.032,242,173,8,93
M,,1,0.5,F,80+,0.8658008658008658,0.8181818181818182,0.18181818181818182,0.6666666666666666,0.3333333333333333,0.5625,0.875,0.125,14,7,2,9
M,,1,0.75,,,0.8060657844936684,0.7638110488390712,0.23618895116092875,0.7035822992273473,0.2964177007726528,0.4297297297297297,0.9106060606060606,0.0893939393939394,3005,1266,295,954
M,,1,0.75,M,,0.8189707797080404,0.681930693069307,0.3180693069306931,0.7992625972961901,0.2007374027038099,0.5292987512007685,0.8836050724637681,0.11639492753623189,1951,490,257,551
M,,1,0.75,F,,0.8469970137417444,0.9138321995464853,0.08616780045351474,0.5759562841530055,0.4240437158469945,0.3418150975402884,0.9652014652014652,0.0347985347985348,1054,776,38,403
M,,1,0.75,,0-20,0.8712704402515723,0.9533333333333334,0.04666666666666667,0.5735849056603773,0.42641509433962266,0.55859375,0.9559748427672956,0.0440251572327044,152,113,7,143
M,,1,0.75,,20-40,0.8121331384777145,0.7671957671957672,0.2328042328042328,0.7064721969006381,0.2935278030993619,0.4738562091503268,0.8980301274623407,0.10196987253765932,775,322,88,290
M,,1,0.75,,40-60,0.789300768512837,0.7130242825607064,0.2869757174392936,0.7183173588924388,0.28168264110756125,0.37910798122065725,0.9121027721433401,0.0878972278566599,1349,529,130,323
M,,1,0.75,,60-80,0.7765412575528701,0.734375,0.265625,0.7059415911379657,0.2940584088620342,0.39166666666666666,0.9115734720416124,0.08842652795838751,701,292,68,188
M,,1,0.75,,80+,0.8969298245614035,0.8333333333333334,0.16666666666666666,0.7368421052631579,0.2631578947368421,0.5,0.9333333333333333,0.06666666666666667,28,10,2,10
M,,1,0.75,M,0-20,0.8795977482647428,0.9626168224299065,0.037383177570093455,0.6257309941520468,0.3742690058479532,0.6167664670658682,0.963963963963964,0.036036036036036036,107,64,4,103
M,,1,0.75,M,20-40,0.8350126759105959,0.68359375,0.31640625,0.8096026490066225,0.19039735099337748,0.603448275862069,0.8578947368421053,0.14210526315789473,489,115,81,175
M,,1,0.75,M,40-60,0.7942291103292527,0.6089965397923875,0.39100346020761245,0.8067226890756303,0.19327731092436976,0.4595300261096606,0.8843398157625384,0.11566018423746162,864,207,113,176
M,,1,0.75,M,60-80,0.7946422591807121,0.6258064516129033,0.3741935483870968,0.8235294117647058,0.17647058823529413,0.48743718592964824,0.8913857677902621,0.10861423220973783,476,102,58,97
M,,1,0.75,M,80+,0.8823529411764706,0.0,1.0,0.8823529411764706,0.11764705882352941,0.0,0.9375,0.0625,15,2,1,0
M,,1,0.75,F,0-20,0.8582384957941613,0.9302325581395349,0.06976744186046512,0.4787234042553192,0.5212765957446809,0.449438202247191,0.9375,0.0625,45,49,3,40
M,,1,0.75,F,20-40,0.8605393542380207,0.9426229508196722,0.05737704918032787,0.5801217038539553,0.4198782961460446,0.35714285714285715,0.9761092150170648,0.023890784982935155,286,207,7,115
M,,1,0.75,F,40-60,0.8487925771451024,0.8963414634146342,0.10365853658536585,0.6009913258983891,0.3990086741016109,0.31343283582089554,0.9661354581673307,0.03386454183266932,485,322,17,147
M,,1,0.75,F,60-80,0.8078015030418705,0.900990099009901,0.09900990099009901,0.5421686746987951,0.4578313253012048,0.3238434163701068,0.9574468085106383,0.0425531914893617,225,190,10,91
M,,1,0.75,F,80+,0.8701298701298701,0.9090909090909091,0.09090909090909091,0.6190476190476191,0.38095238095238093,0.5555555555555556,0.9285714285714286,0.07142857142857142,13,8,1,10
M,,1,1.0,,,0.6231108979902255,0.3819055244195356,0.6180944755804644,0.8012175134628893,0.19878248653711075,0.3597285067873303,0.815927515498331,0.18407248450166905,3422,849,772,477
M,,1,1.0,M,,0.6795593836319314,0.1608910891089109,0.8391089108910891,0.9619008603031545,0.03809913969684556,0.5829596412556054,0.7759418374091209,0.22405816259087905,2348,93,678,130
M,,1,1.0,F,,0.7575641549880426,0.7868480725623582,0.21315192743764172,0.5868852459016394,0.4131147540983607,0.314596554850408,0.9195205479452054,0.08047945205479452,1074,756,94,347
M,,1,1.0,,0-20,0.7643018867924528,0.74,0.26,0.6528301886792452,0.3471698113207547,0.5467980295566502,0.8160377358490566,0.18396226415094338,173,92,39,111
M,,1,1.0,,20-40,0.5594816068836124,0.30687830687830686,0.6931216931216931,0.7921604375569735,0.20783956244302643,0.3372093023255814,0.7683465959328029,0.23165340406719717,869,228,262,116
M,,1,1.0,,40-60,0.6028112194881127,0.31788079470198677,0.6821192052980133,0.8280085197018104,0.17199148029818956,0.3083511777301927,0.8342274678111588,0.1657725321888412,1555,323,309,144
M,,1,1.0,,60-80,0.6436579493957704,0.37890625,0.62109375,0.7995971802618328,0.20040281973816718,0.3277027027027027,0.8331584470094439,0.16684155299055614,794,199,159,97
M,,1,1.0,,80+,0.9100877192982456,0.75,0.25,0.8157894736842105,0.18421052631578946,0.5625,0.9117647058823529,0.08823529411764706,31,7,3,9
M,,1,1.0,M,0-20,0.7806744275017761,0.7009345794392523,0.29906542056074764,0.7309941520467836,0.26900584795321636,0.6198347107438017,0.7961783439490446,0.20382165605095542,125,46,32,75
M,,1,1.0,M,20-40,0.6144712334437086,0.1015625,0.8984375,0.9685430463576159,0.03145695364238411,0.5777777777777777,0.7177914110429447,0.2822085889570552,585,19,230,26
M,,1,1.0,M,40-60,0.6790213201774367,0.05190311418685121,0.9480968858131488,0.9869281045751634,0.013071895424836602,0.5172413793103449,0.7941397445529677,0.20586025544703232,1057,14,274,15
M,,1,1.0,M,60-80,0.7177698403839714,0.09032258064516129,0.9096774193548387,0.9775086505190311,0.02249134948096886,0.5185185185185185,0.8002832861189801,0.19971671388101983,565,13,141,14
M,,1,1.0,M,80+,0.8823529411764706,0.0,1.0,0.9411764705882353,0.058823529411764705,0.0,0.9411764705882353,0.058823529411764705,16,1,1,0
M,,1,1.0,F,0-20,0.7704106877783277,0.8372093023255814,0.16279069767441862,0.5106382978723404,0.48936170212765956,0.43902439024390244,0.8727272727272727,0.12727272727272726,48,46,7,36
M,,1,1.0,F,20-40,0.7221926645163435,0.7377049180327869,0.26229508196721313,0.5760649087221096,0.4239350912778905,0.3010033444816054,0.8987341772151899,0.10126582278481013,284,209,32,90
M,,1,1.0,F,40-60,0.7693051651706109,0.7865853658536586,0.21341463414634146,0.6171003717472119,0.3828996282527881,0.2945205479452055,0.9343339587242027,0.06566604127579738,498,309,35,129
M,,1,1.0,F,60-80,0.750471191697483,0.8217821782178217,0.1782178217821782,0.5518072289156627,0.44819277108433736,0.30855018587360594,0.9271255060728745,0.0728744939271255,229,186,18,83
M,,1,1.0,F,80+,0.8831168831168832,0.8181818181818182,0.18181818181818182,0.7142857142857143,0.2857142857142857,0.6,0.8823529411764706,0.11764705882352941,15,6,2,9
M,,2,0,,,0.8479772813802435,0.7934347477982386,0.20656525220176142,0.7365956450479981,0.2634043549520019,0.46833648393194705,0.9242068155111633,0.07579318448883667,3146,1125,258,991
M,,2,0,M,,0.8488709788635561,0.806930693069307,0.19306930693069307,0.7169192953707497,0.28308070462925033,0.4854802680565897,0.9181532004197271,0.08184679958027283,1750,691,156,652
M,,2,0,F,,0.8436576087629952,0.7687074829931972,0.23129251700680273,0.7628415300546448,0.2371584699453552,0.4385510996119017,0.931909212283044,0.06809078771695594,1396,434,102,339
M,,2,0,,0-20,0.8655597484276729,0.86,0.14,0.6867924528301886,0.3132075471698113,0.6084905660377359,0.896551724137931,0.10344827586206896,182,83,21,129
M,,2,0,,20-40,0.8629210014807098,0.8201058201058201,0.17989417989417988,0.7365542388331814,0.2634457611668186,0.5175292153589316,0.9223744292237442,0.0776255707762557,808,289,68,310
M,,2,0,,40-60,0.8468064048221888,0.7704194260485652,0.22958057395143489,0.7476038338658147,0.2523961661341853,0.4240583232077764,0.9310344827586207,0.06896551724137931,1404,474,104,349
M,,2,0,,60-80,0.8072680639476335,0.75390625,0.24609375,0.7280966767371602,0.2719033232628399,0.4168466522678186,0.9198473282442748,0.08015267175572519,723,270,63,193
M,,2,0,,80+,0.9078947368421052,0.8333333333333334,0.16666666666666666,0.7631578947368421,0.23684210526315788,0.5263157894736842,0.9354838709677419,0.06451612903225806,29,9,2,10
M,,2,0,M,0-20,0.8795430944963655,0.897196261682243,0.102803738317757,0.6783625730994152,0.3216374269005848,0.6357615894039735,0.9133858267716536,0.08661417322834646,116,55,11,96
M,,2,0,M,20-40,0.8647105235927153,0.81640625,0.18359375,0.7086092715231788,0.2913907284768212,0.5428571428571428,0.9010526315789473,0.09894736842105263,428,176,47,209
M,,2,0,M,40-60,0.8457057563509832,0.7820069204152249,0.2179930795847751,0.7282913165266106,0.27170868347338933,0.437137330754352,0.9252669039145908,0.07473309608540925,780,291,63,226
M,,2,0,M,60-80,0.7978122558321241,0.7741935483870968,0.22580645161290322,0.7145328719723183,0.28546712802768165,0.42105263157894735,0.921875,0.078125,413,165,35,120
M,,2,0,M,80+,1.0,1.0,0.0,0.7647058823529411,0.23529411764705882,0.2,1.0,0.0,13,4,0,1
M,,2,0,F,0-20,0.8285502226620485,0.7674418604651163,0.23255813953488372,0.7021276595744681,0.2978723404255319,0.5409836065573771,0.868421052631579,0.13157894736842105,66,28,10,33
M,,2,0,F,20-40,0.8547866857313869,0.8278688524590164,0.1721311475409836,0.77079107505071,0.22920892494929007,0.4719626168224299,0.9476309226932669,0.05236907730673317,380,113,21,101
M,,2,0,F,40-60,0.8462387040227279,0.75,0.25,0.7732342007434945,0.22676579925650558,0.4019607843137255,0.9383458646616541,0.061654135338345864,624,183,41,123
M,,2,0,F,60-80,0.8193009662412024,0.7227722772277227,0.27722772277227725,0.7469879518072289,0.25301204819277107,0.4101123595505618,0.9171597633136095,0.08284023668639054,310,105,28,73
M,,2,0,F,80+,0.9047619047619048,0.8181818181818182,0.18181818181818182,0.7619047619047619,0.23809523809523808,0.6428571428571429,0.8888888888888888,0.1111111111111111,16,5,2,9
M,,2,0.05,,,0.8480745729807916,0.7830264211369096,0.21697357886309046,0.7562631702177476,0.2437368297822524,0.48439821693907875,0.9225935447015139,0.07740645529848615,3230,1041,271,978
M,,2,0.05,M,,0.8431107807626318,0.780940594059406,0.21905940594059406,0.7447767308480131,0.2552232691519869,0.5031897926634769,0.9112781954887218,0.0887218045112782,1818,623,177,631
M,,2,0.05,F,,0.8540500353146724,0.7868480725623582,0.21315192743764172,0.7715846994535519,0.2284153005464481,0.45359477124183006,0.9375830013280213,0.06241699867197875,1412,418,94,347
M,,2,0.05,,0-20,0.8690817610062892,0.8733333333333333,0.12666666666666668,0.7509433962264151,0.2490566037735849,0.6649746192893401,0.9128440366972477,0.0871559633027523,199,66,19,131
M,,2,0.05,,20-40,0.8607047599754983,0.8095238095238095,0.19047619047619047,0.7474931631722881,0.25250683682771197,0.5248713550600344,0.9192825112107623,0.08071748878923767,820,277,72,306
M,,2,0.05,,40-60,0.8450925906335001,0.7549668874172185,0.24503311258278146,0.7641107561235356,0.23588924387646432,0.4356687898089172,0.9282018111254852,0.07179818887451488,1435,443,111,342
M,,2,0.05,,60-80,0.8124370594159114,0.7421875,0.2578125,0.7502517623363545,0.2497482376636455,0.4337899543378995,0.9186189889025894,0.08138101109741061,745,248,66,190
M,,2,0.05,,80+,0.8662280701754386,0.75,0.25,0.8157894736842105,0.18421052631578946,0.5625,0.9117647058823529,0.08823529411764706,31,7,3,9
M,,2,0.05,M,0-20,0.8773569437612724,0.8785046728971962,0.12149532710280374,0.7602339181286549,0.23976608187134502,0.6962962962962963,0.9090909090909091,0.09090909090909091,130,41,13,94
M,,2,0.05,M,20-40,0.8516013038079471,0.80078125,0.19921875,0.7301324503311258,0.26986754966887416,0.5570652173913043,0.8963414634146342,0.10365853658536585,441,163,51,205
M,,2,0.05,M,40-60,0.8399387436635554,0.7681660899653979,0.23183391003460208,0.746031746031746,0.25396825396825395,0.4493927125506073,0.9226327944572749,0.07736720554272518,799,272,67,222
M,,2,0.05,M,60-80,0.8015068646054248,0.7096774193548387,0.2903225806451613,0.7491349480968859,0.2508650519031142,0.43137254901960786,0.9058577405857741,0.09414225941422594,433,145,45,110
M,,2,0.05,M,80+,0.5882352941176471,0.0,1.0,0.8823529411764706,0.11764705882352941,0.0,0.9375,0.0625,15,2,1,0
M,,2,0.05,F,0-20,0.8515586343394358,0.8604651162790697,0.13953488372093023,0.7340425531914894,0.26595744680851063,0.5967741935483871,0.92,0.08,69,25,6,37
M,,2,0.05,F,20-40,0.8717786718983805,0.8278688524590164,0.1721311475409836,0.768762677484787,0.23123732251521298,0.4697674418604651,0.9475,0.0525,379,114,21,101
M,,2,0.05,F,40-60,0.8520566990056518,0.7317073170731707,0.2682926829268293,0.7881040892193308,0.21189591078066913,0.41237113402061853,0.9352941176470588,0.06470588235294118,636,171,44,120
M,,2,0.05,F,60-80,0.8298699749493021,0.7920792079207921,0.2079207920792079,0.7518072289156627,0.24819277108433735,0.4371584699453552,0.9369369369369369,0.06306306306306306,312,103,21,80
M,,2,0.05,F,80+,0.8701298701298701,0.8181818181818182,0.18181818181818182,0.7619047619047619,0.23809523809523808,0.6428571428571429,0.8888888888888888,0.1111111111111111,16,5,2,9
M,,2,0.1,,,0.8666900741384491,0.8406725380304243,0.15932746196957567,0.7401077031140249,0.2598922968859752,0.4861111111111111,0.9407738095238095,0.059226190476190474,3161,1110,199,1050
M,,2,0.1,M,,0.8620153443037872,0.8403465346534653,0.15965346534653466,0.7308480131093814,0.2691519868906186,0.5082335329341318,0.9325666492420283,0.06743335075797177,1784,657,129,679
M,,2,0.1,F,,0.8740022056181307,0.8412698412698413,0.15873015873015872,0.7524590163934426,0.24754098360655738,0.45024271844660196,0.9516240497581202,0.04837595024187975,1377,453,70,371
M,,2,0.1,,0-20,0.8936100628930816,0.9133333333333333,0.08666666666666667,0.7245283018867924,0.27547169811320754,0.6523809523809524,0.9365853658536586,0.06341463414634146,192,73,13,137
M,,2,0.1,,20-40,0.8750271302686982,0.8465608465608465,0.15343915343915343,0.7511394712853237,0.2488605287146764,0.5396290050590219,0.9342403628117913,0.06575963718820861,824,273,58,320
M,,2,0.1,,40-60,0.8716813951246807,0.8388520971302428,0.16114790286975716,0.7476038338658147,0.2523961661341853,0.4449648711943794,0.950575490859851,0.04942450914014895,1404,474,73,380
M,,2,0.1,,60-80,0.81899861530715,0.796875,0.203125,0.716012084592145,0.283987915407855,0.41975308641975306,0.9318479685452162,0.06815203145478375,711,282,52,204
M,,2,0.1,,80+,0.8442982456140351,0.75,0.25,0.7894736842105263,0.21052631578947367,0.5294117647058824,0.9090909090909091,0.09090909090909091,30,8,3,9
M,,2,0.1,M,0-20,0.8965950702300923,0.9252336448598131,0.07476635514018691,0.7134502923976608,0.28654970760233917,0.668918918918919,0.9384615384615385,0.06153846153846154,122,49,8,99
M,,2,0.1,M,20-40,0.8705569639900663,0.8359375,0.1640625,0.7516556291390728,0.24834437086092714,0.5879120879120879,0.9153225806451613,0.0846774193548387,454,150,42,214
M,,2,0.1,M,40-60,0.865387908335191,0.8546712802768166,0.1453287197231834,0.7264239028944911,0.2735760971055089,0.45740740740740743,0.948780487804878,0.05121951219512195,778,293,42,247
M,,2,0.1,M,60-80,0.8053354168992075,0.7677419354838709,0.23225806451612904,0.7214532871972318,0.27854671280276816,0.425,0.9205298013245033,0.07947019867549669,417,161,36,119
M,,2,0.1,M,80+,0.47058823529411764,0.0,1.0,0.7647058823529411,0.23529411764705882,0.0,0.9285714285714286,0.07142857142857142,13,4,1,0
M,,2,0.1,F,0-20,0.8849579416130628,0.8837209302325582,0.11627906976744186,0.7446808510638298,0.2553191489361702,0.6129032258064516,0.9333333333333333,0.06666666666666667,70,24,5,38
M,,2,0.1,F,20-40,0.8828849798822864,0.8688524590163934,0.13114754098360656,0.7505070993914807,0.24949290060851928,0.462882096069869,0.9585492227979274,0.04145077720207254,370,123,16,106
M,,2,0.1,F,40-60,0.8810937830567898,0.8109756097560976,0.18902439024390244,0.7757125154894672,0.22428748451053285,0.42356687898089174,0.9528158295281582,0.0471841704718417,626,181,31,133
M,,2,0.1,F,60-80,0.8400811165453895,0.8415841584158416,0.15841584158415842,0.708433734939759,0.29156626506024097,0.41262135922330095,0.9483870967741935,0.05161290322580645,294,121,16,85
M,,2,0.1,F,80+,0.8701298701298701,0.8181818181818182,0.18181818181818182,0.8095238095238095,0.19047619047619047,0.6923076923076923,0.8947368421052632,0.10526315789473684,17,4,2,9
M,,2,0.25,,,0.8610720934509256,0.8214571657325861,0.17854283426741394,0.7450245844064621,0.2549754155935378,0.4851063829787234,0.9345080763582966,0.06549192364170338,3182,1089,223,1026
M,,2,0.25,M,,0.8604319362702351,0.8193069306930693,0.1806930693069307,0.7505120852109791,0.24948791478902088,0.5208497246262785,0.9261880687563195,0.07381193124368049,1832,609,146,662
M,,2,0.25,F,,0.8645762858877613,0.8253968253968254,0.1746031746031746,0.7377049180327869,0.26229508196721313,0.4312796208530806,0.9460406447091801,0.0539593552908199,1350,480,77,364
M,,2,0.25,,0-20,0.9041257861635219,0.9066666666666666,0.09333333333333334,0.7320754716981132,0.2679245283018868,0.6570048309178744,0.9326923076923077,0.0673076923076923,194,71,14,136
M,,2,0.25,,20-40,0.8704330714358062,0.8306878306878307,0.1693121693121693,0.7538742023701003,0.24612579762989972,0.5376712328767124,0.9281705948372615,0.0718294051627385,827,270,64,314
M,,2,0.25,,40-60,0.8568929888778396,0.8123620309050773,0.18763796909492272,0.7534611288604899,0.24653887113951012,0.4428399518652226,0.9433333333333334,0.056666666666666664,1415,463,85,368
M,,2,0.25,,60-80,0.8213077479859013,0.7734375,0.2265625,0.7240684793554885,0.2759315206445116,0.4194915254237288,0.9253539253539254,0.07464607464607464,719,274,58,198
M,,2,0.25,,80+,0.8442982456140351,0.8333333333333334,0.16666666666666666,0.7105263157894737,0.2894736842105263,0.47619047619047616,0.9310344827586207,0.06896551724137931,27,11,2,10
M,,2,0.25,M,0-20,0.9188938077280429,0.9345794392523364,0.06542056074766354,0.7309941520467836,0.26900584795321636,0.684931506849315,0.946969696969697,0.05303030303030303,125,46,7,100
M,,2,0.25,M,20-40,0.8730080711920529,0.81640625,0.18359375,0.7483443708609272,0.25165562913907286,0.5789473684210527,0.905811623246493,0.09418837675350701,452,152,47,209
M,,2,0.25,M,40-60,0.8508621441656248,0.8235294117647058,0.17647058823529413,0.7544351073762838,0.24556489262371614,0.4750499001996008,0.940628637951106,0.059371362048894066,808,263,51,238
M,,2,0.25,M,60-80,0.8159839267775422,0.7419354838709677,0.25806451612903225,0.754325259515571,0.24567474048442905,0.4474708171206226,0.9159663865546218,0.08403361344537816,436,142,40,115
M,,2,0.25,M,80+,0.4117647058823529,0.0,1.0,0.6470588235294118,0.35294117647058826,0.0,0.9166666666666666,0.08333333333333333,11,6,1,0
M,,2,0.25,F,0-20,0.8711034141514102,0.8372093023255814,0.16279069767441862,0.7340425531914894,0.26595744680851063,0.5901639344262295,0.9078947368421053,0.09210526315789473,69,25,7,36
M,,2,0.25,F,20-40,0.8699996674758088,0.860655737704918,0.13934426229508196,0.7606490872210954,0.23935091277890466,0.47085201793721976,0.9566326530612245,0.04336734693877551,375,118,17,105
M,,2,0.25,F,40-60,0.8664203463595974,0.7926829268292683,0.2073170731707317,0.7521685254027262,0.24783147459727387,0.3939393939393939,0.9469578783151326,0.0530421216848674,607,200,34,130
