target_sex,target_age,trial,rate,dem_sex,dem_age,auroc,tpr,fnr,tnr,fpr,ppv,npv,fomr,tn,fp,fn,tp
F,0-20,3,0.05,,80+,0.8486842105263157,0.75,0.25,0.7368421052631579,0.2631578947368421,0.47368421052631576,0.9032258064516129,0.0967741935483871,28,10,3,9
F,0-20,3,0.05,M,0-20,0.8962124938514511,0.8504672897196262,0.14953271028037382,0.7777777777777778,0.2222222222222222,0.7054263565891473,0.8926174496644296,0.10738255033557047,133,38,16,91
F,0-20,3,0.05,M,20-40,0.8445422444122517,0.79296875,0.20703125,0.7384105960264901,0.26158940397350994,0.5623268698060941,0.8937875751503006,0.1062124248496994,446,158,53,203
F,0-20,3,0.05,M,40-60,0.8441485013844061,0.7716262975778547,0.22837370242214533,0.7600373482726424,0.23996265172735762,0.46458333333333335,0.925,0.075,814,257,66,223
F,0-20,3,0.05,M,60-80,0.8045764036164751,0.7032258064516129,0.2967741935483871,0.745674740484429,0.25432525951557095,0.42578125,0.9035639412997903,0.09643605870020965,431,147,46,109
F,0-20,3,0.05,M,80+,0.5294117647058824,0.0,1.0,0.7058823529411765,0.29411764705882354,0.0,0.9230769230769231,0.07692307692307693,12,5,1,0
F,0-20,3,0.05,F,0-20,0.838941118258288,0.7906976744186046,0.20930232558139536,0.7446808510638298,0.2553191489361702,0.5862068965517241,0.8860759493670886,0.11392405063291139,70,24,9,34
F,0-20,3,0.05,F,20-40,0.8615369268114255,0.7950819672131147,0.20491803278688525,0.7667342799188641,0.2332657200811359,0.45754716981132076,0.9379652605459057,0.062034739454094295,378,115,25,97
F,0-20,3,0.05,F,40-60,0.8484450086136548,0.7134146341463414,0.2865853658536585,0.7930607187112764,0.20693928128872366,0.4119718309859155,0.9315866084425036,0.06841339155749636,640,167,47,117
F,0-20,3,0.05,F,60-80,0.8290349516879397,0.801980198019802,0.19801980198019803,0.7228915662650602,0.27710843373493976,0.413265306122449,0.9375,0.0625,300,115,20,81
F,0-20,3,0.05,F,80+,0.8701298701298702,0.8181818181818182,0.18181818181818182,0.7619047619047619,0.23809523809523808,0.6428571428571429,0.8888888888888888,0.1111111111111111,16,5,2,9
F,0-20,3,0.1,,,0.8450524409225343,0.8030424339471577,0.1969575660528423,0.7412783891360337,0.2587216108639663,0.47580645161290325,0.9279015240328253,0.07209847596717468,3166,1105,246,1003
F,0-20,3,0.1,M,,0.8439653546468945,0.8168316831683168,0.18316831683168316,0.734535026628431,0.26546497337156905,0.5045871559633027,0.9237506439979392,0.0762493560020608,1793,648,148,660
F,0-20,3,0.1,F,,0.844339119983148,0.7777777777777778,0.2222222222222222,0.7502732240437159,0.24972677595628415,0.42875,0.9333786539768865,0.06662134602311352,1373,457,98,343
F,0-20,3,0.1,,0-20,0.8654842767295599,0.8733333333333333,0.12666666666666668,0.6716981132075471,0.3283018867924528,0.6009174311926605,0.9035532994923858,0.09644670050761421,178,87,19,131
F,0-20,3,0.1,,20-40,0.8508136669030013,0.8174603174603174,0.18253968253968253,0.7256153144940748,0.27438468550592526,0.5065573770491804,0.9202312138728324,0.07976878612716763,796,301,69,309
F,0-20,3,0.1,,40-60,0.84305905253581,0.7770419426048565,0.2229580573951435,0.7651757188498403,0.23482428115015974,0.44388398486759145,0.9343302990897269,0.06566970091027308,1437,441,101,352
F,0-20,3,0.1,,60-80,0.8175431143001006,0.78515625,0.21484375,0.7341389728096677,0.26586102719033233,0.432258064516129,0.9298469387755102,0.07015306122448979,729,264,55,201
F,0-20,3,0.1,,80+,0.8728070175438596,0.8333333333333334,0.16666666666666666,0.6842105263157895,0.3157894736842105,0.45454545454545453,0.9285714285714286,0.07142857142857142,26,12,2,10
F,0-20,3,0.1,M,0-20,0.8730939498278406,0.8878504672897196,0.11214953271028037,0.6783625730994152,0.3216374269005848,0.6333333333333333,0.90625,0.09375,116,55,12,95
F,0-20,3,0.1,M,20-40,0.8404678445778144,0.80078125,0.19921875,0.7235099337748344,0.2764900662251656,0.5510752688172043,0.8954918032786885,0.10450819672131148,437,167,51,205
F,0-20,3,0.1,M,40-60,0.8454020593243065,0.8200692041522492,0.17993079584775087,0.7432306255835668,0.2567693744164332,0.462890625,0.9386792452830188,0.06132075471698113,796,275,52,237
F,0-20,3,0.1,M,60-80,0.8150239982140864,0.7870967741935484,0.2129032258064516,0.7491349480968859,0.2508650519031142,0.45692883895131087,0.9291845493562232,0.07081545064377683,433,145,33,122
F,0-20,3,0.1,M,80+,1.0,1.0,0.0,0.6470588235294118,0.35294117647058826,0.14285714285714285,1.0,0.0,11,6,0,1
F,0-20,3,0.1,F,0-20,0.847105393369619,0.8372093023255814,0.16279069767441862,0.6595744680851063,0.3404255319148936,0.5294117647058824,0.8985507246376812,0.10144927536231885,62,32,7,36
F,0-20,3,0.1,F,20-40,0.8656269743623848,0.8524590163934426,0.14754098360655737,0.7281947261663286,0.2718052738336714,0.4369747899159664,0.9522546419098143,0.04774535809018567,359,134,18,104
F,0-20,3,0.1,F,40-60,0.8361667724483937,0.7012195121951219,0.29878048780487804,0.7942998760842627,0.2057001239157373,0.4092526690391459,0.9289855072463769,0.07101449275362319,641,166,49,115
F,0-20,3,0.1,F,60-80,0.8223309077895742,0.7821782178217822,0.21782178217821782,0.7132530120481928,0.28674698795180725,0.398989898989899,0.9308176100628931,0.06918238993710692,296,119,22,79
F,0-20,3,0.1,F,80+,0.8614718614718615,0.8181818181818182,0.18181818181818182,0.7142857142857143,0.2857142857142857,0.6,0.8823529411764706,0.11764705882352941,15,6,2,9
F,0-20,3,0.25,,,0.8655232310409319,0.822257806244996,0.177742193755004,0.7604776398969796,0.23952236010302036,0.5009756097560976,0.9360230547550432,0.06397694524495677,3248,1023,222,1027
F,0-20,3,0.25,M,,0.8638367959081857,0.8267326732673267,0.17326732673267325,0.7566571077427284,0.2433428922572716,0.5293185419968305,0.9295420231504781,0.07045797684952189,1847,594,140,668
F,0-20,3,0.25,F,,0.8664696479684769,0.8140589569160998,0.18594104308390022,0.7655737704918033,0.23442622950819672,0.45558375634517767,0.9447066756574511,0.05529332434254889,1401,429,82,359
F,0-20,3,0.25,,0-20,0.9089559748427672,0.86,0.14,0.7849056603773585,0.21509433962264152,0.6935483870967742,0.9082969432314411,0.09170305676855896,208,57,21,129
F,0-20,3,0.25,,20-40,0.8721923186371683,0.8386243386243386,0.16137566137566137,0.7593436645396536,0.2406563354603464,0.5456110154905336,0.9317673378076062,0.06823266219239374,833,264,61,317
F,0-20,3,0.25,,40-60,0.8645334499385235,0.8145695364238411,0.18543046357615894,0.7715654952076677,0.22843450479233227,0.462406015037594,0.9452054794520548,0.0547945205479452,1449,429,84,369
F,0-20,3,0.25,,60-80,0.8276804821248741,0.7890625,0.2109375,0.7361530715005036,0.2638469284994965,0.4353448275862069,0.9312101910828026,0.06878980891719745,731,262,54,202
F,0-20,3,0.25,,80+,0.8728070175438597,0.8333333333333334,0.16666666666666666,0.7105263157894737,0.2894736842105263,0.47619047619047616,0.9310344827586207,0.06896551724137931,27,11,2,10
F,0-20,3,0.25,M,0-20,0.911952779144122,0.8691588785046729,0.1308411214953271,0.7719298245614035,0.22807017543859648,0.7045454545454546,0.9041095890410958,0.0958904109589041,132,39,14,93
F,0-20,3,0.25,M,20-40,0.8641446347268211,0.83984375,0.16015625,0.7483443708609272,0.25165562913907286,0.5858310626702997,0.9168356997971603,0.08316430020283976,452,152,41,215
F,0-20,3,0.25,M,40-60,0.8671099350928376,0.8339100346020761,0.16608996539792387,0.7637721755368814,0.23622782446311857,0.48785425101214575,0.9445727482678984,0.05542725173210162,818,253,48,241
F,0-20,3,0.25,M,60-80,0.821218886036388,0.7612903225806451,0.23870967741935484,0.7508650519031141,0.2491349480968858,0.45038167938931295,0.921443736730361,0.07855626326963906,434,144,37,118
F,0-20,3,0.25,M,80+,0.7647058823529411,1.0,0.0,0.6470588235294118,0.35294117647058826,0.14285714285714285,1.0,0.0,11,6,0,1
F,0-20,3,0.25,F,0-20,0.8990598713508164,0.8372093023255814,0.16279069767441862,0.8085106382978723,0.19148936170212766,0.6666666666666666,0.9156626506024096,0.08433734939759036,76,18,7,36
F,0-20,3,0.25,F,20-40,0.8831676254447511,0.8360655737704918,0.16393442622950818,0.7728194726166329,0.22718052738336714,0.4766355140186916,0.9501246882793017,0.04987531172069826,381,112,20,102
F,0-20,3,0.25,F,40-60,0.8577613564239732,0.7804878048780488,0.21951219512195122,0.781908302354399,0.218091697645601,0.42105263157894735,0.9460269865067467,0.053973013493253376,631,176,36,128
F,0-20,3,0.25,F,60-80,0.8413217225336992,0.8316831683168316,0.16831683168316833,0.7156626506024096,0.28433734939759037,0.4158415841584158,0.945859872611465,0.054140127388535034,297,118,17,84
F,0-20,3,0.25,F,80+,0.8917748917748918,0.8181818181818182,0.18181818181818182,0.7619047619047619,0.23809523809523808,0.6428571428571429,0.8888888888888888,0.1111111111111111,16,5,2,9
F,0-20,3,0.5,,,0.8549602501012751,0.7742193755004003,0.22578062449959968,0.7829548115195505,0.21704518848044954,0.510559662090813,0.9222283507997794,0.07777164920022063,3344,927,282,967
F,0-20,3,0.5,M,,0.8560328200988883,0.7908415841584159,0.20915841584158415,0.7709954936501434,0.2290045063498566,0.5333889816360601,0.9176011701608972,0.08239882983910288,1882,559,169,639
F,0-20,3,0.5,F,,0.8502038338103912,0.7437641723356009,0.2562358276643991,0.7989071038251366,0.2010928961748634,0.47126436781609193,0.9282539682539682,0.07174603174603175,1462,368,113,328
F,0-20,3,0.5,,0-20,0.8868427672955974,0.8466666666666667,0.15333333333333332,0.7396226415094339,0.26037735849056604,0.6479591836734694,0.8949771689497716,0.1050228310502283,196,69,23,127
F,0-20,3,0.5,,20-40,0.864276309125899,0.8068783068783069,0.1931216931216931,0.764813126709207,0.23518687329079307,0.5417406749555951,0.9199561403508771,0.0800438596491228,839,258,73,305
F,0-20,3,0.5,,40-60,0.8555882332197844,0.7571743929359823,0.24282560706401765,0.8035143769968051,0.1964856230031949,0.48174157303370785,0.9320568252007412,0.06794317479925881,1509,369,110,343
F,0-20,3,0.5,,60-80,0.8169845166163142,0.71875,0.28125,0.7744209466263847,0.2255790533736153,0.45098039215686275,0.9143876337693222,0.08561236623067776,769,224,72,184
F,0-20,3,0.5,,80+,0.8508771929824561,0.6666666666666666,0.3333333333333333,0.8157894736842105,0.18421052631578946,0.5333333333333333,0.8857142857142857,0.11428571428571428,31,7,4,8
F,0-20,3,0.5,M,0-20,0.8742416789637646,0.8504672897196262,0.14953271028037382,0.7192982456140351,0.2807017543859649,0.6546762589928058,0.8848920863309353,0.11510791366906475,123,48,16,91
F,0-20,3,0.5,M,20-40,0.8576029594370862,0.8125,0.1875,0.7400662251655629,0.2599337748344371,0.5698630136986301,0.9030303030303031,0.09696969696969697,447,157,48,208
F,0-20,3,0.5,M,40-60,0.8659856099302466,0.7993079584775087,0.20069204152249134,0.7964519140989729,0.20354808590102708,0.5144766146993318,0.9363336992316136,0.06366630076838639,853,218,58,231
F,0-20,3,0.5,M,60-80,0.8149905123339659,0.7032258064516129,0.2967741935483871,0.7681660899653979,0.23183391003460208,0.448559670781893,0.9061224489795918,0.09387755102040816,444,134,46,109
F,0-20,3,0.5,M,80+,0.5882352941176471,0.0,1.0,0.8823529411764706,0.11764705882352941,0.0,0.9375,0.0625,15,2,1,0
F,0-20,3,0.5,F,0-20,0.909450766947056,0.8372093023255814,0.16279069767441862,0.776595744680851,0.22340425531914893,0.631578947368421,0.9125,0.0875,73,21,7,36
F,0-20,3,0.5,F,20-40,0.869334619093539,0.7950819672131147,0.20491803278688525,0.795131845841785,0.20486815415821502,0.4898989898989899,0.9400479616306955,0.05995203836930456,392,101,25,97
F,0-20,3,0.5,F,40-60,0.8356378638135824,0.6829268292682927,0.3170731707317073,0.8128872366790583,0.18711276332094176,0.42585551330798477,0.9265536723163842,0.07344632768361582,656,151,52,112
F,0-20,3,0.5,F,60-80,0.8200882738876296,0.7425742574257426,0.25742574257425743,0.7831325301204819,0.21686746987951808,0.45454545454545453,0.9259259259259259,0.07407407407407407,325,90,26,75
F,0-20,3,0.5,F,80+,0.8787878787878789,0.7272727272727273,0.2727272727272727,0.7619047619047619,0.23809523809523808,0.6153846153846154,0.8421052631578947,0.15789473684210525,16,5,3,8
F,0-20,3,0.75,,,0.8477881345113553,0.7902321857485989,0.20976781425140112,0.7457269960196675,0.2542730039803325,0.4761215629522431,0.9239918769944879,0.07600812300551205,3185,1086,262,987
F,0-20,3,0.75,M,,0.8437176777899013,0.8106435643564357,0.18935643564356436,0.7300286767718148,0.2699713232281852,0.4984779299847793,0.9209302325581395,0.07906976744186046,1782,659,153,655
F,0-20,3,0.75,F,,0.8515371175792722,0.7528344671201814,0.2471655328798186,0.7666666666666667,0.23333333333333334,0.43741765480895917,0.9279100529100529,0.07208994708994709,1403,427,109,332
F,0-20,3,0.75,,0-20,0.8804276729559749,0.88,0.12,0.7396226415094339,0.26037735849056604,0.6567164179104478,0.9158878504672897,0.08411214953271028,196,69,18,132
F,0-20,3,0.75,,20-40,0.8588791943395407,0.8015873015873016,0.1984126984126984,0.740200546946217,0.25979945305378305,0.5153061224489796,0.915445321307779,0.08455467869222097,812,285,75,303
F,0-20,3,0.75,,40-60,0.8463091871254704,0.7704194260485652,0.22958057395143489,0.7534611288604899,0.24653887113951012,0.42980295566502463,0.9315339038841343,0.0684660961158657,1415,463,104,349
F,0-20,3,0.75,,60-80,0.8110012273413897,0.7578125,0.2421875,0.7411883182275931,0.2588116817724068,0.43015521064301554,0.9223057644110275,0.07769423558897243,736,257,62,194
F,0-20,3,0.75,,80+,0.8201754385964912,0.75,0.25,0.6842105263157895,0.3157894736842105,0.42857142857142855,0.896551724137931,0.10344827586206896,26,12,3,9
F,0-20,3,0.75,M,0-20,0.8791058643493469,0.8878504672897196,0.11214953271028037,0.7309941520467836,0.26900584795321636,0.6737588652482269,0.9124087591240876,0.08759124087591241,125,46,12,95
F,0-20,3,0.75,M,20-40,0.8490790562913907,0.81640625,0.18359375,0.7102649006622517,0.2897350993377483,0.5442708333333334,0.9012605042016807,0.09873949579831932,429,175,47,209
F,0-20,3,0.75,M,40-60,0.8438674200937584,0.8200692041522492,0.17993079584775087,0.7320261437908496,0.2679738562091503,0.45229007633587787,0.937799043062201,0.06220095693779904,784,287,52,237
F,0-20,3,0.75,M,60-80,0.804754994977118,0.7354838709677419,0.2645161290322581,0.7474048442906575,0.25259515570934254,0.43846153846153846,0.9133192389006343,0.08668076109936575,432,146,41,114
F,0-20,3,0.75,M,80+,0.4117647058823529,0.0,1.0,0.7058823529411765,0.29411764705882354,0.0,0.9230769230769231,0.07692307692307693,12,5,1,0
F,0-20,3,0.75,F,0-20,0.8777832756061356,0.8604651162790697,0.13953488372093023,0.7553191489361702,0.24468085106382978,0.6166666666666667,0.922077922077922,0.07792207792207792,71,23,6,37
F,0-20,3,0.75,F,20-40,0.86953413360822,0.7704918032786885,0.22950819672131148,0.7768762677484787,0.2231237322515213,0.46078431372549017,0.9318734793187348,0.0681265206812652,383,110,28,94
F,0-20,3,0.75,F,40-60,0.8483014476984919,0.6829268292682927,0.3170731707317073,0.781908302354399,0.218091697645601,0.3888888888888889,0.9238653001464129,0.07613469985358712,631,176,52,112
F,0-20,3,0.75,F,60-80,0.81903853035906,0.7920792079207921,0.2079207920792079,0.7325301204819277,0.2674698795180723,0.418848167539267,0.9353846153846154,0.06461538461538462,304,111,21,80
F,0-20,3,0.75,F,80+,0.8528138528138528,0.8181818181818182,0.18181818181818182,0.6666666666666666,0.3333333333333333,0.5625,0.875,0.125,14,7,2,9
F,0-20,3,1.0,,,0.846802190054549,0.7518014411529224,0.24819855884707767,0.7752282837742918,0.22477171622570827,0.49447077409162715,0.9143882905274786,0.0856117094725214,3311,960,310,939
F,0-20,3,1.0,M,,0.8432015364584389,0.7574257425742574,0.24257425742574257,0.7636214666120442,0.23637853338795575,0.5147182506307821,0.9048543689320389,0.09514563106796116,1864,577,196,612
F,0-20,3,1.0,F,,0.8498593608663867,0.7414965986394558,0.2585034013605442,0.7907103825136612,0.20928961748633879,0.46056338028169014,0.9269698910954516,0.07303010890454836,1447,383,114,327
F,0-20,3,1.0,,0-20,0.8764528301886793,0.7933333333333333,0.20666666666666667,0.7773584905660378,0.22264150943396227,0.6685393258426966,0.869198312236287,0.1308016877637131,206,59,31,119
F,0-20,3,1.0,,20-40,0.8576541119841029,0.7671957671957672,0.2328042328042328,0.7711941659070192,0.22880583409298086,0.5360443622920518,0.9057815845824411,0.09421841541755889,846,251,88,290
F,0-20,3,1.0,,40-60,0.8481840387242076,0.7483443708609272,0.25165562913907286,0.7832800851970181,0.2167199148029819,0.4544235924932976,0.9280757097791799,0.07192429022082018,1471,407,114,339
F,0-20,3,1.0,,60-80,0.8132631545820745,0.71484375,0.28515625,0.7623363544813696,0.23766364551863042,0.43675417661097854,0.9120481927710843,0.08795180722891566,757,236,73,183
F,0-20,3,1.0,,80+,0.8201754385964913,0.6666666666666666,0.3333333333333333,0.8157894736842105,0.18421052631578946,0.5333333333333333,0.8857142857142857,0.11428571428571428,31,7,4,8
F,0-20,3,1.0,M,0-20,0.876810406077499,0.7757009345794392,0.22429906542056074,0.7660818713450293,0.23391812865497075,0.6747967479674797,0.8451612903225807,0.15483870967741936,131,40,24,83
F,0-20,3,1.0,M,20-40,0.8460717611754968,0.765625,0.234375,0.7450331125827815,0.25496688741721857,0.56,0.8823529411764706,0.11764705882352941,450,154,60,196
F,0-20,3,1.0,M,40-60,0.8520898555500632,0.7923875432525952,0.20761245674740483,0.765639589169001,0.23436041083099907,0.47708333333333336,0.9318181818181818,0.06818181818181818,820,251,60,229
F,0-20,3,1.0,M,60-80,0.8047996428172788,0.6709677419354839,0.32903225806451614,0.7750865051903114,0.22491349480968859,0.4444444444444444,0.8977955911823647,0.10220440881763528,448,130,51,104
F,0-20,3,1.0,M,80+,0.3529411764705882,0.0,1.0,0.8823529411764706,0.11764705882352941,0.0,0.9375,0.0625,15,2,1,0
F,0-20,3,1.0,F,0-20,0.8750618505690253,0.8372093023255814,0.16279069767441862,0.7978723404255319,0.20212765957446807,0.6545454545454545,0.9146341463414634,0.08536585365853659,75,19,7,36
F,0-20,3,1.0,F,20-40,0.8715625311741428,0.7704918032786885,0.22950819672131148,0.8032454361054767,0.19675456389452334,0.49214659685863876,0.9339622641509434,0.0660377358490566,396,97,28,94
F,0-20,3,1.0,F,40-60,0.8382144044488772,0.6707317073170732,0.32926829268292684,0.8066914498141264,0.19330855018587362,0.41353383458646614,0.9234042553191489,0.07659574468085106,651,156,54,110
F,0-20,3,1.0,F,60-80,0.8278182035070977,0.7821782178217822,0.21782178217821782,0.744578313253012,0.25542168674698795,0.42702702702702705,0.9335347432024169,0.06646525679758308,309,106,22,79
F,0-20,3,1.0,F,80+,0.8354978354978355,0.7272727272727273,0.2727272727272727,0.7619047619047619,0.23809523809523808,0.6153846153846154,0.8421052631578947,0.15789473684210525,16,5,3,8
F,0-20,4,0,,,0.8513248435320488,0.8294635708566853,0.17053642914331466,0.7220791383750877,0.2779208616249122,0.4660368870895187,0.935395814376706,0.0646041856232939,3084,1187,213,1036
F,0-20,4,0,M,,0.8428707091315439,0.8242574257425742,0.17574257425742573,0.7025809094633347,0.2974190905366653,0.47844827586206895,0.9235325794291869,0.07646742057081314,1715,726,142,666
F,0-20,4,0,F,,0.8619369787988055,0.8390022675736961,0.16099773242630386,0.7480874316939891,0.25191256830601094,0.4452466907340554,0.9506944444444444,0.049305555555555554,1369,461,71,370
F,0-20,4,0,,0-20,0.8876981132075471,0.8933333333333333,0.10666666666666667,0.6566037735849056,0.3433962264150943,0.5955555555555555,0.9157894736842105,0.08421052631578947,174,91,16,134
F,0-20,4,0,,20-40,0.853831758571959,0.843915343915344,0.15608465608465608,0.7128532360984503,0.2871467639015497,0.5031545741324921,0.929845422116528,0.07015457788347206,782,315,59,319
F,0-20,4,0,,40-60,0.8579461970486661,0.82560706401766,0.17439293598233996,0.7412140575079872,0.25878594249201275,0.43488372093023253,0.9462950373895309,0.053704962610469066,1392,486,79,374
F,0-20,4,0,,60-80,0.8024472085850957,0.7734375,0.2265625,0.7129909365558912,0.28700906344410876,0.40993788819875776,0.9242819843342036,0.07571801566579635,708,285,58,198
F,0-20,4,0,,80+,0.9407894736842105,0.9166666666666666,0.08333333333333333,0.7368421052631579,0.2631578947368421,0.5238095238095238,0.9655172413793104,0.034482758620689655,28,10,1,11
F,0-20,4,0,M,0-20,0.8904191944034541,0.9065420560747663,0.09345794392523364,0.6491228070175439,0.3508771929824561,0.6178343949044586,0.9173553719008265,0.08264462809917356,111,60,10,97
F,0-20,4,0,M,20-40,0.8420943708609272,0.83203125,0.16796875,0.6754966887417219,0.32450331125827814,0.5207823960880196,0.9046563192904656,0.09534368070953436,408,196,43,213
F,0-20,4,0,M,40-60,0.8492628885464221,0.8339100346020761,0.16608996539792387,0.7217553688141923,0.27824463118580767,0.44712430426716143,0.9415347137637028,0.058465286236297195,773,298,48,241
F,0-20,4,0,M,60-80,0.7906741823864271,0.7354838709677419,0.2645161290322581,0.7110726643598616,0.2889273356401384,0.40569395017793597,0.9092920353982301,0.09070796460176991,411,167,41,114
F,0-20,4,0,M,80+,0.9411764705882353,1.0,0.0,0.7058823529411765,0.29411764705882354,0.16666666666666666,1.0,0.0,12,5,0,1
F,0-20,4,0,F,0-20,0.8792676892627411,0.8604651162790697,0.13953488372093023,0.6702127659574468,0.32978723404255317,0.5441176470588235,0.9130434782608695,0.08695652173913043,63,31,6,37
F,0-20,4,0,F,20-40,0.8672895953180594,0.8688524590163934,0.13114754098360656,0.7586206896551724,0.2413793103448276,0.4711111111111111,0.958974358974359,0.041025641025641026,374,119,16,106
F,0-20,4,0,F,40-60,0.8677501737842657,0.8109756097560976,0.18902439024390244,0.7670384138785625,0.23296158612143741,0.4143302180685358,0.9523076923076923,0.047692307692307694,619,188,31,133
F,0-20,4,0,F,60-80,0.8224979124418466,0.8316831683168316,0.16831683168316833,0.7156626506024096,0.28433734939759037,0.4158415841584158,0.945859872611465,0.054140127388535034,297,118,17,84
F,0-20,4,0,F,80+,0.9393939393939394,0.9090909090909091,0.09090909090909091,0.7619047619047619,0.23809523809523808,0.6666666666666666,0.9411764705882353,0.058823529411764705,16,5,1,10
F,0-20,4,0.05,,,0.8480566705764517,0.7990392313851081,0.20096076861489193,0.7415125263404355,0.2584874736595645,0.4747859181731684,0.9265652428320655,0.07343475716793446,3167,1104,251,998
F,0-20,4,0.05,M,,0.8478369216479206,0.806930693069307,0.19306930693069307,0.7271609995903319,0.2728390004096682,0.4946889226100152,0.9192128430864837,0.08078715691351632,1775,666,156,652
F,0-20,4,0.05,F,,0.8453242134740964,0.7845804988662132,0.21541950113378686,0.760655737704918,0.23934426229508196,0.4413265306122449,0.9361129791526563,0.06388702084734364,1392,438,95,346
F,0-20,4,0.05,,0-20,0.8902138364779875,0.8866666666666667,0.11333333333333333,0.7283018867924528,0.27169811320754716,0.6487804878048781,0.919047619047619,0.08095238095238096,193,72,17,133
F,0-20,4,0.05,,20-40,0.8516348097022663,0.8306878306878307,0.1693121693121693,0.7228805834092981,0.27711941659070194,0.5080906148867314,0.9253208868144691,0.07467911318553092,793,304,64,314
F,0-20,4,0.05,,40-60,0.8454187795480138,0.7682119205298014,0.23178807947019867,0.7454739084132055,0.25452609158679446,0.4213075060532688,0.9302325581395349,0.06976744186046512,1400,478,105,348
F,0-20,4,0.05,,60-80,0.8168350327291036,0.7578125,0.2421875,0.756294058408862,0.24370594159113795,0.44495412844036697,0.923739237392374,0.07626076260762607,751,242,62,194
F,0-20,4,0.05,,80+,0.8530701754385965,0.75,0.25,0.7894736842105263,0.21052631578947367,0.5294117647058824,0.9090909090909091,0.09090909090909091,30,8,3,9
F,0-20,4,0.05,M,0-20,0.907307208832049,0.9065420560747663,0.09345794392523364,0.7192982456140351,0.2807017543859649,0.6689655172413793,0.924812030075188,0.07518796992481203,123,48,10,97
F,0-20,4,0.05,M,20-40,0.8413312293046357,0.83203125,0.16796875,0.6870860927152318,0.3129139072847682,0.5298507462686567,0.9061135371179039,0.09388646288209607,415,189,43,213
F,0-20,4,0.05,M,40-60,0.8486732639999484,0.8027681660899654,0.1972318339100346,0.7301587301587301,0.2698412698412698,0.44529750479846447,0.932061978545888,0.06793802145411204,782,289,57,232
F,0-20,4,0.05,M,60-80,0.810123897756446,0.7096774193548387,0.2903225806451613,0.7664359861591695,0.23356401384083045,0.4489795918367347,0.9077868852459017,0.09221311475409837,443,135,45,110
F,0-20,4,0.05,M,80+,0.7058823529411764,0.0,1.0,0.7058823529411765,0.29411764705882354,0.0,0.9230769230769231,0.07692307692307693,12,5,1,0
F,0-20,4,0.05,F,0-20,0.8503216229589312,0.8372093023255814,0.16279069767441862,0.7446808510638298,0.2553191489361702,0.6,0.9090909090909091,0.09090909090909091,70,24,7,36
F,0-20,4,0.05,F,20-40,0.8628503973664083,0.8278688524590164,0.1721311475409836,0.7667342799188641,0.2332657200811359,0.4675925925925926,0.9473684210526315,0.05263157894736842,378,115,21,101
F,0-20,4,0.05,F,40-60,0.8368014628101672,0.7073170731707317,0.2926829268292683,0.7657992565055762,0.2342007434944238,0.380327868852459,0.9279279279279279,0.07207207207207207,618,189,48,116
F,0-20,4,0.05,F,60-80,0.8302516998687821,0.8316831683168316,0.16831683168316833,0.7421686746987952,0.25783132530120484,0.4397905759162304,0.9476923076923077,0.052307692307692305,308,107,17,84
F,0-20,4,0.05,F,80+,0.8831168831168832,0.8181818181818182,0.18181818181818182,0.8571428571428571,0.14285714285714285,0.75,0.9,0.1,18,3,2,9
F,0-20,4,0.1,,,0.8679198099758194,0.8158526821457166,0.18414731785428343,0.7628190119409974,0.23718098805900256,0.5014763779527559,0.9340596330275229,0.06594036697247706,3258,1013,230,1019
F,0-20,4,0.1,M,,0.8665962253742785,0.818069306930693,0.18193069306930693,0.7525604260548955,0.24743957394510446,0.5225296442687747,0.9259072580645161,0.07409274193548387,1837,604,147,661
F,0-20,4,0.1,F,,0.8674287201219285,0.8117913832199547,0.18820861678004536,0.7765027322404372,0.22349726775956283,0.4667535853976532,0.944813829787234,0.05518617021276596,1421,409,83,358
F,0-20,4,0.1,,0-20,0.9142641509433962,0.8866666666666667,0.11333333333333333,0.8075471698113208,0.19245283018867926,0.7228260869565217,0.9264069264069265,0.0735930735930736,214,51,17,133
F,0-20,4,0.1,,20-40,0.8679853183043701,0.8095238095238095,0.19047619047619047,0.7575205104831358,0.24247948951686418,0.534965034965035,0.920265780730897,0.07973421926910298,831,266,72,306
F,0-20,4,0.1,,40-60,0.8691717975301329,0.8233995584988962,0.17660044150110377,0.7742279020234292,0.22577209797657083,0.46800501882057716,0.9478487614080835,0.05215123859191656,1454,424,80,373
F,0-20,4,0.1,,60-80,0.8338329242195368,0.76953125,0.23046875,0.7321248741188319,0.2678751258811682,0.42548596112311016,0.9249363867684478,0.07506361323155217,727,266,59,197
F,0-20,4,0.1,,80+,0.9035087719298245,0.8333333333333334,0.16666666666666666,0.8421052631578947,0.15789473684210525,0.625,0.9411764705882353,0.058823529411764705,32,6,2,10
F,0-20,4,0.1,M,0-20,0.9272558342897743,0.9158878504672897,0.08411214953271028,0.8187134502923976,0.18128654970760233,0.7596899224806202,0.9395973154362416,0.06040268456375839,140,31,9,98
F,0-20,4,0.1,M,20-40,0.86803471647351,0.8046875,0.1953125,0.7483443708609272,0.25165562913907286,0.5754189944134078,0.900398406374502,0.099601593625498,452,152,50,206
F,0-20,4,0.1,M,40-60,0.8680210261728682,0.8373702422145328,0.16262975778546712,0.7572362278244631,0.24276377217553688,0.4820717131474104,0.9452214452214452,0.054778554778554776,811,260,47,242
